6	13	12	16	-21	-4	-22	5	29	8	22	-7	-26	-24	-27	-16	-13	26	32	-12	15	-19	-9	-17	-5	19	-10	-15	-14	4	60	20	39	-1	2	42	-2	40	24	45	3	58	-11	56	52	11	-8	31	35	47	41	62	14	-6	61	37	18	-25	57	48	49	-3	25	30	59	23	17	43	50	-18	54	9	63	27	10	66	44	46	28	-23	55	38	33	21	-20	34	65	64	7	1	0	53	51	36
-25	38	32	33	11	-17	57	36	37	10	-11	49	58	61	66	60	39	5	65	64	59	1	63	62	54	51	44	34	3	-9	-6	53	48	52	-18	50	22	18	-12	30	26	42	0	24	-3	40	45	12	-5	20	-1	29	25	8	46	16	41	-7	-27	35	15	6	-8	-4	19	31	-2	47	-15	-14	55	9	21	27	7	-19	43	17	-24	-21	-16	13	-20	23	-26	4	-10	-22	2	28	14	56	-13	-23
-26	17	9	39	21	-7	58	22	20	7	-21	42	53	63	66	62	41	12	65	64	59	-4	61	60	23	47	44	29	40	-9	-13	55	48	51	-20	49	27	45	-22	19	15	46	14	0	-6	18	28	8	-17	34	-16	33	24	16	54	32	35	-10	-27	36	25	4	3	-5	1	38	-2	56	10	-19	57	-3	43	11	13	-11	52	37	-25	-18	-14	26	6	31	-24	2	-8	-12	5	30	-1	50	-23	-15
-1	-9	6	37	-16	-7	-18	25	3	29	9	4	-10	-2	-14	-24	19	11	-8	-5	-4	7	-23	21	18	14	-3	2	-21	-15	-13	59	31	16	41	40	35	-19	57	27	60	12	63	0	38	15	13	62	1	55	30	-17	-6	32	47	50	-27	-25	52	20	26	49	-12	39	51	-22	-26	58	8	-11	36	28	54	65	66	-20	5	44	45	10	53	23	46	61	56	22	33	48	43	42	34	24	64	17
25	4	10	-4	8	38	57	55	-6	-10	17	-22	-18	-8	21	49	12	16	26	-1	-2	1	-25	-19	-13	0	-15	-27	60	20	14	13	36	44	59	-17	63	58	11	54	15	41	45	19	35	62	22	-24	66	37	33	30	24	-16	7	-23	40	39	-21	3	51	-9	47	42	18	53	-11	27	61	65	43	34	2	23	28	-12	56	9	-5	64	31	-3	-26	-14	6	52	-7	29	32	46	5	-20	48	50
20	-1	-11	-2	21	22	-20	53	42	35	-10	24	-22	-24	65	30	47	-23	-26	-27	43	15	13	58	-12	26	46	10	61	45	28	2	60	-3	14	-5	40	-16	56	37	-9	33	29	32	34	63	62	12	31	59	-7	-14	57	-4	-17	48	51	55	-19	50	66	-25	18	8	7	52	-8	38	1	9	44	25	11	-21	-15	16	0	36	6	3	-13	54	17	41	23	4	49	27	64	39	-6	19	-18	5
28	60	57	55	-17	49	-24	52	38	31	36	3	-25	-11	54	32	10	4	-12	-19	22	17	53	35	0	-16	15	-20	-8	39	64	45	21	-2	13	34	16	-15	63	46	-1	29	9	56	48	8	44	18	58	-7	12	-21	33	25	-23	14	40	51	62	47	61	24	1	7	50	5	-22	27	-10	-5	23	19	-6	30	43	-13	-27	11	41	-18	-14	65	37	-3	-4	-26	6	-9	59	20	42	2	26	66
-22	35	38	15	-4	23	56	-23	27	22	19	7	-17	39	50	43	48	62	64	47	28	34	66	52	41	-8	8	0	13	36	-24	29	26	45	-16	-5	5	-3	11	42	-21	37	10	20	32	-19	54	49	53	-15	-6	-10	60	9	18	40	57	51	-2	-7	63	61	33	46	59	17	-13	-12	14	-25	25	16	-18	-9	2	6	-27	12	30	4	58	21	-20	-11	31	1	-1	3	55	24	-14	-26	44	65
66	27	-22	31	41	-6	-21	8	53	33	-19	-20	7	10	-16	56	59	-4	12	18	1	-10	45	48	39	57	29	62	50	35	11	20	63	13	4	23.5	17	-17	34	38	-25	65	43	23.5	46	64	52	-7	-23	32	42	-5	54	15	16	60	55	28	-1	49	51	-12	30	37	6	44	-27	26	19	22	61	2	-11	-18	-24	14	25	9	0	3	-26	40	21	-3	47	36	-15	-9	58	-14	-8	-2	-13	5
-1	37	-27	-20	0	31	-11	-23	-24	13	-7	23	63	-5	64	53	48	26	66	56	51	49	58	42	34	8	24	62	65	43	5	40	11	-14	-2	-13	47	35	-15	29	30	45	33	32	9	39	2	-22	20	19	15	25	6	55	22	14	44	60	-19	41	46	-26	28	50	17	52	54	36	-17	57	61	-9	-16	-6	1	-10	21	7	-4	10	-8	16	-12	4	-25	27	38	-21	59	3	-18	-3	18	12
-4	13	-16	7.5	-17	4	-12	-7	21	28	-1	35	-25	-22	-24	43	53	7.5	-14	41	22	-18	12	34	-21	58	-20	59	40	31	24	27	57	48	-6	15	33	-23	36	60	-8	37	-5	39	23	52	54	19	14	2	46	-26	32	-2	11	25	44	45	1	50	49	-27	64	-13	0	47	-9	30	42	10	62	-11	20	-19	-10	65	61	17	-3	-15	3	5	38	55	9	29	56	63	51	16	26	66	6	18
8	0	17	-15	-18	31	-26	32	21	-16	-4	-2	65	60	20	15	13	62	61	66	48	-8	63	37	-14	24	-20	59	18	29	55	16	53	-17	10	46	26	-19	34	49	3	35	-3	52	47	56	42	51	19	6	28	-24	41	12	-12	7	58	44	25	54	57	2	43	-1	23	40	1	36	-6	-23	64	5	-11	-7	11	-22	-27	9	50	-21	33	27	-10	-9	4	-13	14	22	45	-5	38	-25	39	30
2	-11	25	52	47	-13	-7	8	-15	37	22	9	14	-22	20	-25	-10	-18	-17	-27	1	-16	-19	-23	-12	-9	-2	7	54	59	29	24	32	38	33	-6	55	-1	43	40	15	13	21	31	57	60	-24	61	49	-21	5	-26	63	11	18	36	65	66	34	50	12	53	44	46	42	48	-20	41	4	26	35	58	-8	16	-4	19	3	45	17	64	0	39	-14	-5	30	62	23	10	51	56	28	27	-3	6
59	43	40	25	18	52	20	45	33	53	54	60	63	57	31	38	65	55	50	61	15	64	58	48	62	44	51	66	-21	-19	-20	22	-9	-13	-10	24	-24	16	39	11	-2	2	-4	-18	-8	0	-11	37	30	-5	-3	4	-27	5	19	42	-26	-15	3	12	-12	13	17	-6	7	-14	-22	29	1	-23	-25	34	-1	10	46	49	-17	9	32	8	41	26	-7	27	56	47	21	28	35	14	6	-16	36	23
11	-6	-3	20	-8	-10	-23	8	13	17	22	34	-25	-17	-21	-13	57	7	1	-9	50	43	15	52	49	28	47	6	66	40	29	59	39	53	24	16	48	-22	58	31	55	27	-14	30	-18	14	19	62	23	-26	12	-16	4	0	36	-2	56	63	21	37	3	32	61	-5	45	38	-20	18	-12	-15	54	25	-19	41	65	-27	60	-1	26	-4	33	35	-7	5	-11	64	44	2	10	42	46	-24	9	51
60	56	-1	16	-12	55	50	40	30	25	35	66	-8	-20	3	49	57	32	64	-24	46	6	62	61	63	48	54	10	0	34	58	23	52	37	5	39	27	-13	17	42	-17	29	-9	38	18	15	45	19	24	-14	26	-25	22	12	-4	13	43	7	33	51	59	-6	20	1	14	31	-19	41	-7	-16	65	-3	-10	8	-26	-23	-27	36	9	-21	-11	44	4	-2	-15	-18	21	-5	53	11	28	-22	2	47
66	61	7	-11	-3	50	56	-5	29	65	26	62	-25	31	53	37	22	27	-19	-23	64	54	24	23	57	25	48	59	41	14	58	45	16	-8	-24	15	6	39	47	46	49	51	17	44	12	19	2	28	1	-16	34	-20	8	55	-18	9	43	-9	4	52	30	38	13	42	33	5	20	40	-14	60	63	-13	-12	-21	3	-22	-7	32	-10	-27	-26	11	-17	35	18	21	-1	-4	36	-6	0	10	-2	-15
-9	-17	-5	8	-22	1	-21	11	46	29	-14	-24	-26	-15	-8	-23	-19	-16	-25	39	-3	-18	-20	-7	-12	-11	-27	-10	2	17	19	6	50	9	25	31	35	58	18	23	63	5	54	14	60	22	12	41	53	61	0	56	7	33	30	28	15	24	42	4	16	47	20	48	38	26	34	10	13	65	3	40	57	51	32	21	62	64	27	44	66	49	-13	36	-1	37	45	-4	55	59	43	-2	52	-6
0	12	2	16	24	51	-26	13	39	7	11	4	18	-25	-13	40	55	-21	-5	9	53	-4	59	42	-11	10	-3	-10	44	50	20	29	45	-15	28	26	30	-8	38	58	-1	46	-7	48	54	64	60	1	56	-12	17	-19	62	6	5	31	66	63	-6	43	65	3	27	35	36	41	-17	-2	33	14	49	-18	-14	-23	-27	47	-24	25	34	-16	-9	32	52	21	19	23	-22	15	61	57	8	37	-20	22
5	12	-19	8	-12	-8	-22	9	-3	23	21	-1	-27	62	-24	26	50	63	-18	-26	42	0	52	60	-9	33	-5	-6	28	15	38	-10	55	-15	25	18	1	64	65	16	-13	35	-2	32	53	44	51	56	49	-4	20	-21	40	48	57	24	41	39	14	46	61	-20	7	43	22	3	4	54	6	2	19	37	17	-17	-11	-7	-25	31	11	29	10	27	-23	36	-16	-14	34	47	66	30	45	13	59	58
20.5	59	25	10	-2	44	58	22	-15	27	50	41	26	66	64	-11	-10	12	51	36	63	54	-14	46	14	35	-25	-4	47	23	52	32	8	-8	-16	40	7	11	20.5	29	1	45	6	56	0	49	30	-13	15	-27	16	-6	43	31	-24	28	62	-21	65	38	55	24	4	19	3	-1	-19	18	53	-5	61	9	-9	60	-12	-26	33	-18	-3	37	-7	57	17	2	-22	-17	48	-20	39	-23	42	34	13	5
58	32	9	41	50	28	54	63	21	49	47	-21	-13	19	33	22	52	27	3	36	53	60	14	65	55	51	62	-27	-23	7	-20	30	56	48	2	-26	-16	11	8	0	-22	-4	34	-1	23	-7	26	57	-9	-17	-18	24	-2	37	1	43	46	13	17	-6	39	-25	-10	31	-19	16	-14	-12	-8	-5	-15	64	44	10	-11	40	12	38	42	61	45	59	6	29	4	5	66	18	25	20	35	-24	15	-3
54	62	18	40	50	30	55	48	0	26	57	-3	35	-12	51	41	64	58	56	-17	61	63	-8	59	65	53	66	-25	-16	14	-5	3	38	16	4	-26	-18	20	10	12	-4	-13	-22	-19	44	9	23	32	11	21	-9	7	-24	-6	-7	5	-11	15	37	28	27	-20	34	24	-10	-14	1	-1	25	8	-23	60	17	52	-15	31	29	6	47	36	-21	2	22	-2	49	39	43	45	46	13	33	-27	42	19
58	62	17	41	51	37	52	45	5	31	57	-27	35	-15	46	-3	63	56	55	-17	61	64	-9	59	66	53	65	-25	-16	12	0	-4	38	29	8	-26	-18	7	3	1	-5	-12	-14	-11	43	4	13	30	-6	16	-7	14	-19	-1	-2	6	-20	9	34	28	24	15	27	20	-8	-10	21	-13	23	26	-23	60	11	54	-21	39	36	10	49	40	-22	25	22	2	50	33	44	47	48	18	32	-24	42	19
36	9	62	31	66	41	40	60	51	10	2	19	16	0	-24	-23	44	5	-17	-27	-9	-25	64	6	43	21	-13	-18	-3	50	18	4	54	26	-7	33	37	27	29	34	65	42	15	45	57	58	49	47	52	-15	23	-20	35	39	14	59	55	30	22	48	38	-22	11	-6	1	17	8	28	3	-14	53	-5	56	-26	-16	46	-21	7	-2	-1	63	12	-11	-10	-4	61	32	24	25	20	-12	-8	13	-19
17	-27	45	66	26	15	-2	6	50	-4	62	-17	-21	0	-5	-8	-19	7	-9	-7	-22	-12	-20	1	8	2	-26	-25	32	-23	10	23	51	54	58	46	57	35	-14	5	28	12	64	30	11	4	60	-3	36	33	48	-10	25	-16	29	22	49	61	24	-1	40	21	38	9	-6	65	27	43	56	52	18	-11	13	-13	-15	39	42	3	31	47	-18	-24	63	14	59	53	44	34	20	55	37	41	16	19
11	20	9	15	40	12	-20	-10	49	24	26.5	-16	22	3	4	-2	55	-13	-23	26.5	60	16	44	56	-11	-17	-12	-5	41	43	13	42	39	-19	-3	21	37	-15	-24	52	29	59	17	51	57	-22	61	18	48	-8	19	8	66	-26	32	47	63	64	-27	28	65	-21	36	50	-4	45	-25	-7	33	10	58	5	-18	6	-6	46	2	35	53	34	14	23	-14	30	0	38	-1	25	62	54	31	1	7	-9
-14	15	63	62	64	16	-6	37	41	48	-4	-17	-20	-11	1	-19	-23	-21	-26	-15	-16	-24	18	-18	-27	-9	-25	-22	55	31	5	30	-8	50	29	14	60	47	4	36	49	8	51	44	-3	43	0	12	35	52	25	3	66	61	22	20	65	57	-7	-2	19	54	53	59	17	24	42	32	27	33	38	34	21	-12	11	2	-13	-10	-1	58	28	7	39	-5	45	56	13	10	46	6	9	23	26	40
56	37	8	33	44	19	26	-13	13	34	59	60	36	61	-7	6	58	65	45	32	55	66	43	50	62	41	64	57	-1	-8	-10	-21	10	-20	20	29	-22	-14	28	-5	-12	-18	-24	-4	21	23	-19	7	-16	22	-11	-3	-27	0	39	27	-25	-23	5	42	-17	-2	11	2	9	-6	1	3	16	14	-26	53	17	54	-15	48	4	24	52	31	-9	18	25	51	63	49	47	40	30	38	35	15	46	12
38	7	18	6	-12	42	-22	62	36	27	5	4	-25	64	-11	9	45	-15	-23	63	35	-18	32	46	1	13	3	-20	24	65	60	31	51	-8	19	14	8	66	56	20	17	58	33	44	41	26	49	43	40	12	34	-17	53	37	-24	28	50	57	52	61	47	-26	22	15	23	39	-10	59	0	16	48	-1	-14	-13	-19	-2	-27	10	-21	-16	29	30	25	-6	2	-4	21	-3	54	-7	55	-5	-9	11
-3	60	34	6	27	41	0	49	37	25	3	57	56	61	-19	23	42	28	54	66	58	59	55	64	63	46	62	65	-17	-7	52	-16	43	21	2	35	7	-23	-8	24	-21	44	1	48	11	33	39	15	20	-10	9	-4	45	-6	-12	12	29	17	36	14	50	4	31	22	40	13	38	19	-15	-2	53	47	-9	-22	-25	-24	-27	10	-20	-13	-11	30	16	-14	-18	-5	26	5	32	-1	8	-26	51	18
15	-2	16	-9	4	5	55	51	30	11	-10	8	35	66	6	41	31	-12	64	-14	49	45	53	23	7	14	-27	-4	-7	24	65	32	39	62	-26	57	28	-5	12	40	10	27	19	63	3	54	36	0	26	22	17	29	52	25	21	33	56	43	-18	59	61	58	60	50	37	18	2	38	-8	13	47	48	-25	-21	-24	-13	-23	20	-3	42	-1	34	-19	-22	9	1	-6	-11	46	-20	-17	-15	-16	44
63	40.5	29	-18	56	62	28	55	61	39	24	59	-14	22	20	26	44.5	37	44.5	36	66	58	27	14	57	52	11	35	9	-15	19	-24	1	7	38	40.5	23	4	-3	31	-27	-16	34	46	-22	30	-12	48	42	43	17	-21	-23	-8	8	-5	60	33	15	21	65	10	54	32	50	-1	-19	25	3	0	6	-2	-4	-10	-17	-11	-25	51	-6	-20	5	-26	64	-13	53	18	2	49	12	-9	16	13	47	-7
43	-14	60	48	36	58	51	57	64	13	49	38	-8	50	65	55	-10	22	-26	52	-11	-23	12	30	21	44	9	-16	19	-3	33	15	35	11	2	53	1	-4	27	47	14	17	26	32	6	56	46	40	5	-19	29	-2	-7	45	41	37	42	24	4	63	59	-25	20	-21	-17	61	34	39	-13	-22	66	7	-18	-6	0	25	-12	-5	-24	-9	-27	23	62	54	8	28	-1	3	31	10	-15	-20	18	16
6	-27	30	35	-9	26	57	54	-2	-5	-11	5	20	12	9	19	-20	-4	-13	-18	21	-15	-22	13	37	44	4	-7	-10	29	15	40	58	46	25	51	42	63	-1	64	47	49	43	62	50	23	-25	59	66	3	56	60	11	65	38	34	-14	-26	-23	31	33	22	-19	24	18	53	55	61	-24	8	32	39	14	-8	52	-16	0	7	10	48	27	45	-3	-6	-21	41	17	-17	36	28	2	16	-12	1
-16	-22	-14	24	-24	-9	-20	1	-15	22	0	-18	-27	53	-13	2	-3	37	-5	28	36	-8	-21	-4	25	19	-17	-6	-23	48	5	42	41	-2	23	26	4	46	16	51	55	38	9	62	18	34	14	65	64	3	59	58	20	56	-25	13	10	-11	8	45	33	-26	66	30	29	49	17	54	47	6	31	21	39	12	52	61	57	11	7	27	-7	35	-10	63	-19	44	-1	32	15	43	60	50	40	-12
-11	-15	-16	9	-17	-21	-27	46	-20	17	-9	3	15	57	36	5	32	44	38	8	13	-7	0	19	23	30	-24	7	66	61	35	47	24	-4	-19	14	65	28	56	48	54	49	-2	42	34	55	-6	-25	20	10	6	27	16	64	11	25	29	63	59	60	58	4	31	41	-10	62	43	53	22	37	52	1	26	33	18	-13	2	-1	-22	40	-14	12	-8	45	-18	-26	-3	39	51	50	-5	-23	21	-12
10	50	16	-20	-21	-18	7	65	28	-14	15	55	9	24	19	-22	52	58	-4	-13	-5	-27	18	36	-24	30	5	-25	21	0	39	53	66	3	35	26	54	25	23	11	61	45	33	37	41	51	20	27	31	63	32	46	12	47	57	-11	29	6	62	44	34	1	17	-3	4	64	14	56	-12	48	59	38	-8	13	49	2	43	-9	22	-15	60	-16	-23	-2	-26	42	-19	-7	-1	8	-10	40	-6	-17
-25	-15	-5	25	57	8	-27	-20	9	63	14	-10	44	21	-26	-18	4	38	50	-4	11	24	-23	-13	27	15	-8	33	65	34	17	-21	55	43	30	13	64	59	10	48	-19	-7	-24	12	36	16	31	-14	-12	58	-6	26	-1	32	22	-22	60	62	-11	23	39	41	40	51	18	29	56	19	54	52	-2	37	45	66	49	1	-3	7	-16	35	-17	5	42	28	0	46	2	3	20	6	61	-9	47	53
66	30	28	9	-22	47	42	52	60	29	53	43	5	-25	-18	-24	-12	8	64	-26	23	-2	63	-5	32	12	17	14	-17	-4	45	34	15	1	3	41	7	61	27	55	-8	49	-9	62	-3	24	51	0	56	-14	25	58	26	59	-6	21	-11	19	33	65	22	39	18	31	44	11	48	50	2	-1	57	10	-21	37	-7	4	-27	6	54	-20	-13	46	38	35	-15	-16	20	13	16	-23	40	-19	36	-10
46	58	-8	16	45	-5	48	32	-12	14	26	49	65	43	51	59	62	54	42	50	63	57	-1	61	64	55	66	60	21	-13	8	-22	18	-9	23	34	19	-18	2	1	-24	-7	35	40	33	31	13	53	28	56	22	-25	-23	36	44	17	29	12	4	47	-6	-26	41	24	52	-2	-17	38	-16	7	15	-4	27	-15	-10	-19	-20	37	-21	20	9	25	11	0	-14	3	5	6	10	-27	30	-11	39	-3
63	7	49	15	62	27	53	13	14	1	-12	-27	24	18	47	-8	-24	60	2	66	-16	-19	-23	8	9	-9	-26	-15	64	40	48	17	51	-13	32	39	34	-21	44	5	-5	33	3	46	25	29	37	45	38	-7	36	-25	41	52	11	0	58	50	43	57	-3	-1	55	23	31	61	-11	10	20	-4	28	-18	30	12	-20	42	21	-22	59	-10	6	22	56	4	65	16	26	35	19	-6	-2	-14	-17	54
6	-6	-10	8	-20	51	-27	-19	-15	-16	24	54	60	21	-13	-1	9	56	44	61	49	52	20	-5	31	16	-14	34	36	14	-8	22	30	-9	18	0	39	-22	17	3	19	64	-2	62	-23	12	-18	-11	15	25	-7	35	2	33	55	66	1	-12	-25	43	7	-17	28	58	42	37	57	53	4	63	46	26	48	41	45	10	-26	11	-24	38	50	29	-3	65	32	47	59	-4	23	40	5	-21	27	13
3	52	11	26	-13	44	-18	53	2	43	39	21	55	-11	-14	45	10	57	40	66	33	8	50	27	22	24	37	59	-25	12	65	56	-22	-15	-5	62	13	9	6	36	61	-2	0	54	20	-17	-1	63	46	-19	4	-7	35	30	16	29	41	-4	32	-3	42	25	19	34	-6	23	1	49	-20	-12	47	38	-9	14	-8	-26	-27	17	7	-10	-16	48	18	5	-23	-21	60	28	31	15	51	-24	64	58
32	25	39	-12	-15	30	26	-5	-10	14	37	15	12	-8	-7	35	-22	-3	33	-6	17	8	21	27	-21	2	-9	24	46	-20	28	-11	-27	45	52	43	16	9	7	-14	-18	44	36	-2	62	20	-24	55	23	6	56	-19	-23	11	-13	22	-26	0	57	-17	13	-16	51	10	47	4	31	19	61	49	38	3	53	-4	54	66	65	41	1	63	48	-25	5	29	-1	50	40	64	42	59	60	58	18	34
36	24	62	65	56	21	28	46	47	-8	20	37	59	-12	55	43	49	1	-25	45	-1	8	-26	38.5	31	18	13	35	-24	48	-2	57	19	25	4	0	14	33	-5	23	58	6	9	3	-14	-17	40	61	-6	42	-7	-13	51	5	-27	38.5	30	-18	66	7	10	34	16	-15.5	-4	-9	-3	22	-21	44	17	12	2	41	-22	60	-20	52	64	29	-10	26	15	-19	63	54	50	-15.5	32	53	11	-23	27	-11
42	40	-2	29	51	10	55	24	38	39	60	59	56	46	12	57	49	63	53	-5	62	65	23	20	47	22	15	58	-23	2	-19	-20	34	0	19	-15	-24	21	28	-13	-18	33	-3	-12	16	36	5	-11	-21	4	41	-7	-27	1	52	3	-25	6	7	13	-16	45	27	18	-8	-14	30	-22	8	-10	-26	48	-1	50	17	37	14	-6	43	44	54	25	-9	35	66	64	9	31	26	32	11	-4	61	-17
-10	-24	-11	-2	48	-14	-27	-13	17	24	-15	-4	-23	-17	29	-12	54	-9	-8	-26	46	10	42	53	-1	11	-5	19	38	58	9	15	52	-7	12	23	39	-16	32	43	-3	49	6	44	50	63	60	-6	56	62	22	0	55	13	25	35	64	61	-20	20	65	-19	31	26	7	66	-25	51	57	14	33	3	18	40	-21	37	-22	27	21	5	4	36	16	41	30	28	2	34	59	47	1	45	-18	8
-7	13	9	-2	-9	61	-1	-6	-3	-11	26	-23	-14	54	64	60	37	55	39	-4	-8	66	56	57	58	47	45	24	-24	20	-10	33	-15	-25	19	0	23	53	11	46	41	42	16	-16	2	15	3	49	12	18	29	-21	-13	-27	43	-26	10	34	5	4	25	22	1	7	6	-5	28	17	21	8	14	-17	-22	62	51	65	-18	38	32	48	50	52	-12	44	40	-20	-19	27	31	30	63	36	35	59
26	58	20	3	38	60	44	42	-3	32	35.5	49	-25	-14	-26	10	31	-6	-16	-19	39	-5	-12	43	-7	65	41	-1	-15	18	4	5	50	57	54	46	24	52	22	51	-22	8	7	17	-2	1	53	37	40	-17	16	23	14	-11	-9	34	62	11	12	0	21	-4	19	59	27	2	6	-10	-13	63	-18	29	30	13	66	-24	-23	55	28	33	25	61	45	47	-27	-21	48	-8	15	9	56	-20	64	35.5
22	61	35	37	26	18	60	5	15	17	20	56	65	63	51	50	41	44	19	64	46	57	66	59	53	54	58	62	-23	-20	-15	-24	4	-1	30	6	-22	29	25	0	-21	-10	-14	-8	14	27	-16	-3	-18	11	3	-17	-27	28	21	31	-26	-4	-7	23	-9	16	12	10	2	-19	1	-5	-11	-12	-25	55	24	36	39	49	-13	34	33	43	-6	9	7	48	47	52	32	40	42	45	13	8	38	-2
57	-4	60	61	7	62	59	66	65	-20	-16	54	51	-18	63	49	38	45	44	21	28	32	41	27	55	8	-8	34	6	24	-12	-13	36	1	-11	19	13	37	15	43	0	-1	-6	-19	40	-9	16	29	5	42	14	-27	26	47	-14	56	58	-7	23	33	50	53	3	64	25	-2	-24	17	11	-25	46	-22	-10	35	-26	18	30	10	-17	-15	-23	2	-21	-3	48	31	-5	22	52	9	4	39	12	20
51	56	15	-25	47	64	63	57	21	-24	62	32	18	41	34	43	49	27	-2	60	55	65	14	58	50	29	45	40	-6	3	-21	6	39	-15	-16	8	16	26	-13	59	-18	30	4	52	-7	25	22	48	28	36	1	44	38	-11	35	11	24	5	37	-8	54	33	-9	2	31	0	46	7	-20	-4	19	13	-23	-22	-19	20	-27	42	9	23	-5	53	-26	-17	-12	12	17	-14	10	-3	-10	-1	61	66
-18	-12	-15	53	30	22	-25	39	18	50	-16	-19	-23	66	8	44	10	32	46	-10	60	-9	-17	28	42	17	-7	4	27	35	62	-3	51	15	47	13	54	-2	33	19	-22	36	34	40	48	63	21	5	26	31	23	-27	29	-1	14	57	59	37	20	64	55	0	61	41	-6	56	25	58	12	2	65	-20	-11	-14	-24	9	-26	49	7	-8	-21	11	38	24	-13	43	-5	6	52	16	1	-4	3	45
20	51	-12	52	11	10	41	-22	-9	35	34	49	61	38	42	30	55	60	57	16	33	65	40	29	53	14	43	62	9	-10	-18	17	-8	-1	-15	-3	-25	-7	39	-6	-11	-20	-14	-17	0	18	-16	50	12	46	-21	8	-26	1	48	54	-23	3	32	22	-13	-2	21	-19	15	5	37	24	25	6	-24	45	26	31	36	66	47	-5	64	58	13	2	-27	19	56	44	63	59	27	23	4	28	7	-4
34	33	-10	19	-9	62	28	9	3	65	-7	46	24	16	-23	66	6	0	45	-2	60	48	11	40	54	41	50	59	12	21	8	39	58	56	17	31	-14	7	37	51	-17	55	10	64	15	-1	44	27	38	-6	32	26	43	36	14	52	53	49	18	61	13	-24	35	20	47	1	-20	22	-27	-26	-16	-5	-18	-4	29	23	-15	2	30	-3	63	42	-19	5	-21	-11	25	-25	57	-12	-8	-22	-13	4
-5	-9	-24	-14	25	13	-7	14	38	-4	-22	-26	18	-2	-12	6	44	-17	-25	0	28	-13	-16	47	1	34	-21	-11	56	40	17	37	51	29	43	2	42	5	48	31	52	36	8	32	45	60	57	12	46	65	24	7	62	-1	-8	23	59	55	15	39	61	-27	35	26	3	41	-3	33	53	10	54	-19	22	-10	-23	49	30	19	16	-20	20	4	66	-18	11	27	21	63	58	50	9	64	-6	-15
55	26	51	61	58	3	11	25	53	49	66	6	21	-21	43	-11	36	-12	-13	-25	2	-22	-15	17	-18	44	-14	-20	30	9	15	14	37	59	19	34	39	57	54	-6	33	45	1	-2	20	8	50	52	5	-24	-4	13	-1	31	35	-8	42	22	48	4	-7	-26	10	32	-9	23	-23	-19	65	64	0	24	18	56	-10	62	-27	40	46	27	-5	29	7	16	28	63	47	38	12	41	60	-3	-17	-16
57	58	30	-20	51	-5	31	14	-1	-26	10	59	62	25	36	63	40	61	64	66	47	52	11	41	56	17	42	60	-14	3	7	32	12	-16	-4	38	-7	-22	44	-17	24	33	-23	23	26	15	18	50	46	54	5	28	-8	37	35	-6	-18	1	45	4	22	6	21	-11	39	-15	13	-12	-9	-25	34	53	-10	55	8	-2	65	2	27	0	29	-27	-21	-3	-13	48	16	43	20	-24	9	-19	19	49
-7	-4	24	63	0	15	-1	-6	3	56	26	-10	-18	-13	-27	-24	-17	-15	-23	-14	-11	-16	-22	-21	-25	-20	-26	-5	46	23	60	35	5	-8	22	30	50	48	52	39	40	53	47	32	9	45	-19	61	27	-3	14	18	42	34	58	7	62	66	64	25	20	59	28	17	16	-2	65	41	19	31	12	43	21	2	1	10	4	37	44	8	13	29	38	57	-12	49	36	55	54	33	51	-9	11	6
43	19	28	-10	27	-5	-21	12	6	-3	-2	3	-26	-11	-14	-8	46	36	-22	-17	-24	0	1	24	35	-15	-20	52	32	51	4	30	29	-25	42	9	-4	59	14	21	44	26	-6	22	18	38	65	34	8	62	-9	57	-19	-7	58	10	5	-1	25	-16	49	54	64	40	23	-13	2	50	-12	39	37	20	7	53	41	31	-27	15	56	48	13	-23	63	55	66	-18	16	11	33	17	60	47	61	45
4	-3	-17	-18	26	-20	5	58	46	-4	-1	50	-24	-25	-27	8	61	-10	-19	-26	59	49	31	63	21	29	34	65	13	16	52	6	66	-13	35	39	56	51	7	53	15	36	0	42	12	62	47	2	-6	17	1	-7	19	24	25	28	48	30	-11	41	23	-12	10.5	3	22	57	-23	60	37	-5	44	9	-8	32	-21	18	27	14	64	-14	-16	54	-22	38	10.5	20	55	-2	45	33	43	-9	40	-15
34	54	24	47	19	16	50	14	30	28	56	53	64	61	11	39	35	59	31	62	44	57	46	49	51	23	63	65	-21	-8	-17	-10	32	-15	8	9	-25	2	36	-18	-12	-5	-4	-23	10	15	-14	26	-22	0	3	-11	-26	5	40	6	-24	-20	38	1	-7	-2	-6	-16	4	-1	-19	-13	41	-9	-27	58	48	33	21	60	7	17	55	66	29	27	12	18	52	22	45	43	25	20	37	-3	42	13
44	57	35	29	28	12	13	10	9	30	43	51	54	61	-1	31	59	62	39	50	58	65	63	60	66	40	64	56	-16	-11	-18	-9	25	8	16	-13	-25	6	22	-21	-5	0	20	-20	-7	-4	1	32	-12	4	-3	7	-27	21	49	17	-23	-15	19	-24	-22	11	-19	-2	-14	3	14	2	-10	-8	-26	48	37	47	5	34	-17	24	55	53	38	52	-6	45	42	41	33	46	27	23	26	15	36	18
